ida,公开公告年,申请号
2023100408645,2023,CN202310040864.5
2023107607457,2023,CN202310760745.7
2023103659857,2023,CN202310365985.7
2023111816205,2023,CN202311181620.5
2022105890112,2023,CN202210589011.2
2023103169078,2023,CN202310316907.8
2022117093296,2023,CN202211709329.6
2023110679427,2023,CN202311067942.7
2023104760402,2023,CN202310476040.2
2022111514126,2023,CN202211151412.6
2022117032589,2023,CN202211703258.9
2021109328100,2023,CN202110932810.0
2020801082604,2023,CN202080108260.4
2023100350269,2023,CN202310035026.9
2021113577943,2023,CN202111357794.3
2022115299472,2023,CN202211529947.2
2023106429062,2023,CN202310642906.2
2023113001694,2023,CN202311300169.4
2022116693300,2023,CN202211669330.0
2022800177080,2023,CN202280017708.0
2023111049684,2023,CN202311104968.4
2023104773328,2023,CN202310477332.8
2023108035224,2023,CN202310803522.4
2023104848095,2023,CN202310484809.5
2023111607534,2023,CN202311160753.4
2022116805452,2023,CN202211680545.2
2020801051678,2023,CN202080105167.8
2023112703100,2023,CN202311270310.0
2022112392554,2023,CN202211239255.4
202310917252X,2023,CN202310917252.X
2023107250492,2023,CN202310725049.2
2022109963536,2023,CN202210996353.6
2023104912053,2023,CN202310491205.3
2022116674348,2023,CN202211667434.8
2023111600840,2023,CN202311160084.0
2022113823764,2023,CN202211382376.4
2022117199233,2023,CN202211719923.3
2023111292892,2023,CN202311129289.2
2022115412865,2023,CN202211541286.5
2023100153082,2023,CN202310015308.2
202311019501X,2023,CN202311019501.X
2022112063345,2023,CN202211206334.5
2022115402257,2023,CN202211540225.7
2021111389386,2023,CN202111138938.6
2022115666113,2023,CN202211566611.3
2022115197093,2023,CN202211519709.3
2023110281744,2023,CN202311028174.4
2023104187919,2023,CN202310418791.9
202310484817X,2023,CN202310484817.X
2023102388097,2023,CN202310238809.7
202211336988X,2023,CN202211336988.X
2023107433084,2023,CN202310743308.4
2023108281854,2023,CN202310828185.4
2023103297432,2023,CN202310329743.2
2023108927170,2023,CN202310892717.0
2023102182408,2023,CN202310218240.8
2021112414830,2023,CN202111241483.0
2022114075563,2023,CN202211407556.3
2022111950445,2023,CN202211195044.5
2023111720293,2023,CN202311172029.3
2023106807437,2023,CN202310680743.7
2022116312050,2023,CN202211631205.0
2023106344238,2023,CN202310634423.8
2023108717562,2023,CN202310871756.2
2023105901605,2023,CN202310590160.5
2022103456896,2023,CN202210345689.6
2021116667922,2023,CN202111666792.2
2023101681057,2023,CN202310168105.7
2022116268202,2023,CN202211626820.2
2023109106180,2023,CN202310910618.0
2022800356790,2023,CN202280035679.0
2023105841854,2023,CN202310584185.4
2022107526328,2023,CN202210752632.8
2022103018336,2023,CN202210301833.6
2021112932030,2023,CN202111293203.0
2023110974432,2023,CN202311097443.2
2023107728517,2023,CN202310772851.7
2023100902688,2023,CN202310090268.8
202310335821X,2023,CN202310335821.X
2023110991739,2023,CN202311099173.9
2023101944777,2023,CN202310194477.7
2023103364742,2023,CN202310336474.2
2021108889112,2023,CN202110888911.2
2022117012458,2023,CN202211701245.8
2021800650084,2023,CN202180065008.4
2021800705208,2023,CN202180070520.8
2023109681360,2023,CN202310968136.0
2023103942136,2023,CN202310394213.6
2023110992106,2023,CN202311099210.6
2023104828015,2023,CN202310482801.5
2023111012783,2023,CN202311101278.3
2023107716789,2023,CN202310771678.9
2023102567684,2023,CN202310256768.4
2021800401927,2023,CN202180040192.7
2023100082759,2023,CN202310008275.9
2023115038693,2023,CN202311503869.3
2023110383201,2023,CN202311038320.1
2022112603593,2023,CN202211260359.3
2023103875004,2023,CN202310387500.4
2021800653218,2023,CN202180065321.8
2023107149232,2023,CN202310714923.2
2023111279756,2023,CN202311127975.6
2022800111469,2023,CN202280011146.9
2023103451100,2023,CN202310345110.0
202311273465X,2023,CN202311273465.X
202310371808X,2023,CN202310371808.X
2023108724138,2023,CN202310872413.8
2022115680939,2023,CN202211568093.9
2022117200353,2023,CN202211720035.3
202380008689X,2023,CN202380008689.X
2023111183787,2023,CN202311118378.7
2023104447988,2023,CN202310444798.8
2022104518550,2023,CN202210451855.0
202310945529X,2023,CN202310945529.X
2022115246579,2023,CN202211524657.9
2022114233980,2023,CN202211423398.0
2023111241918,2023,CN202311124191.8
2023106129053,2023,CN202310612905.3
202180005111X,2023,CN202180005111.X
2022115593733,2023,CN202211559373.3
2022113616904,2023,CN202211361690.4
2022114335359,2023,CN202211433535.9
2023102928593,2023,CN202310292859.3
202311490240X,2023,CN202311490240.X
202310648036X,2023,CN202310648036.X
2022113599862,2023,CN202211359986.2
2023102787843,2023,CN202310278784.3
2022114333512,2023,CN202211433351.2
2022113675349,2023,CN202211367534.9
2023108818578,2023,CN202310881857.8
2023108794728,2023,CN202310879472.8
2023104878207,2023,CN202310487820.7
2020801021583,2023,CN202080102158.3
202210265270X,2023,CN202210265270.X
2023112736250,2023,CN202311273625.0
2022102182992,2023,CN202210218299.2
2023100436170,2023,CN202310043617.0
2021112295244,2023,CN202111229524.4
2023104523854,2023,CN202310452385.4
202180072404X,2023,CN202180072404.X
2023100039710,2023,CN202310003971.0
2023101268702,2023,CN202310126870.2
2022114769659,2023,CN202211476965.9
2022114816274,2023,CN202211481627.4
2022114721448,2023,CN202211472144.8
2022117277266,2023,CN202211727726.6
2023108393597,2023,CN202310839359.7
2023106865451,2023,CN202310686545.1
2022114263011,2023,CN202211426301.1
2023100230271,2023,CN202310023027.1
2023110460725,2023,CN202311046072.5
2023103873475,2023,CN202310387347.5
202211667335X,2023,CN202211667335.X
2022116238705,2023,CN202211623870.5
2022112160167,2023,CN202211216016.7
2022115413887,2023,CN202211541388.7
2023102362523,2023,CN202310236252.3
2022115107078,2023,CN202211510707.8
2023102675833,2023,CN202310267583.3
2022116228830,2023,CN202211622883.0
2023100600851,2023,CN202310060085.1
2022114478047,2023,CN202211447804.7
2022112806206,2023,CN202211280620.6
2023108218136,2023,CN202310821813.6
2023100179909,2023,CN202310017990.9
2023106530960,2023,CN202310653096.0
2023113852193,2023,CN202311385219.3
2022115788549,2023,CN202211578854.9
2023105897027,2023,CN202310589702.7
2022112690394,2023,CN202211269039.4
2023102318520,2023,CN202310231852.0
2023100995146,2023,CN202310099514.6
2023104923823,2023,CN202310492382.3
2023110957649,2023,CN202311095764.9
2023102224928,2023,CN202310222492.8
2022116457524,2023,CN202211645752.4
2023104197963,2023,CN202310419796.3
2022116530619,2023,CN202211653061.9
2023115721952,2023,CN202311572195.2
2023111486332,2023,CN202311148633.2
2022115181023,2023,CN202211518102.3
2023106891704,2023,CN202310689170.4
2021115706489,2023,CN202111570648.9
202211258969X,2023,CN202211258969.X
2023104592642,2023,CN202310459264.2
2023111498024,2023,CN202311149802.4
2022101261713,2023,CN202210126171.3
2023106186450,2023,CN202310618645.0
2023113452646,2023,CN202311345264.6
2023109461572,2023,CN202310946157.2
2023100046292,2023,CN202310004629.2
2022117175402,2023,CN202211717540.2
2023102118191,2023,CN202310211819.1
2023101547630,2023,CN202310154763.0
2022113075509,2023,CN202211307550.9
2023109533744,2023,CN202310953374.4
2023105840828,2023,CN202310584082.8
2023112473861,2023,CN202311247386.1
2021111923388,2023,CN202111192338.8
2023111321630,2023,CN202311132163.0
2022113073698,2023,CN202211307369.8
202310857817X,2023,CN202310857817.X
2023108050421,2023,CN202310805042.1
2023114512023,2023,CN202311451202.3
202311039511X,2023,CN202311039511.X
2022106031262,2023,CN202210603126.2
2022116176304,2023,CN202211617630.4
2023103747877,2023,CN202310374787.7
2023100797662,2023,CN202310079766.2
2023109275013,2023,CN202310927501.3
2023107865586,2023,CN202310786558.6
2023105172709,2023,CN202310517270.9
2023103543704,2023,CN202310354370.4
2022112508902,2023,CN202211250890.2
2022112965876,2023,CN202211296587.6
2023100178018,2023,CN202310017801.8
2023100721752,2023,CN202310072175.2
2023107223207,2023,CN202310722320.7
202310519269X,2023,CN202310519269.X
2023103608874,2023,CN202310360887.4
2023114627370,2023,CN202311462737.0
2023102903083,2023,CN202310290308.3
2022115106751,2023,CN202211510675.1
2021800900268,2023,CN202180090026.8
2023109741802,2023,CN202310974180.2
2021800484351,2023,CN202180048435.1
2023109405093,2023,CN202310940509.3
2022800276974,2023,CN202280027697.4
2022102401701,2023,CN202210240170.1
2022117316576,2023,CN202211731657.6
2023105422225,2023,CN202310542222.5
2021800380649,2023,CN202180038064.9
2023101510890,2023,CN202310151089.0
2023106182318,2023,CN202310618231.8
2023113079985,2023,CN202311307998.5
2023111719099,2023,CN202311171909.9
202310340668X,2023,CN202310340668.X
202310882328X,2023,CN202310882328.X
2023111138885,2023,CN202311113888.5
202310917277X,2023,CN202310917277.X
2022116909911,2023,CN202211690991.1
2023101882484,2023,CN202310188248.4
2023106606673,2023,CN202310660667.3
2023106956997,2023,CN202310695699.7
2022115530842,2023,CN202211553084.2
2022117372218,2023,CN202211737221.8
2023112439377,2023,CN202311243937.7
2023102843843,2023,CN202310284384.3
2022116720685,2023,CN202211672068.5
2023106540498,2023,CN202310654049.8
2023101363336,2023,CN202310136333.6
2023109389565,2023,CN202310938956.5
2023100228394,2023,CN202310022839.4
2022102577408,2023,CN202210257740.8
2023106006922,2023,CN202310600692.2
2023109376029,2023,CN202310937602.9
2022800276175,2023,CN202280027617.5
2021800681059,2023,CN202180068105.9
2023111453235,2023,CN202311145323.5
2023111717958,2023,CN202311171795.8
2023101015041,2023,CN202310101504.1
2023106362293,2023,CN202310636229.3
2023102061333,2023,CN202310206133.3
2022800178083,2023,CN202280017808.3
2023103069830,2023,CN202310306983.0
2023101481703,2023,CN202310148170.3
2023111773182,2023,CN202311177318.2
2023103314902,2023,CN202310331490.2
2023102449796,2023,CN202310244979.6
2023105261721,2023,CN202310526172.1
2023108199830,2023,CN202310819983.0
2023115210181,2023,CN202311521018.1
2023110299466,2023,CN202311029946.6
202310937872X,2023,CN202310937872.X
2022113462516,2023,CN202211346251.6
2022800081514,2023,CN202280008151.4
2023101234231,2023,CN202310123423.1
2023101182097,2023,CN202310118209.7
2023101276732,2023,CN202310127673.2
2023109350885,2023,CN202310935088.5
202310546235X,2023,CN202310546235.X
2023101826234,2023,CN202310182623.4
2023110656336,2023,CN202311065633.6
202310792048X,2023,CN202310792048.X
2023112669769,2023,CN202311266976.9
2022114093519,2023,CN202211409351.9
2023106056546,2023,CN202310605654.6
2023100211571,2023,CN202310021157.1
2021108381514,2023,CN202110838151.4
2023106667785,2023,CN202310666778.5
2023111915785,2023,CN202311191578.5
2022117256217,2023,CN202211725621.7
2022113307510,2023,CN202211330751.0
202310840565X,2023,CN202310840565.X
2022102725908,2023,CN202210272590.8
2023111913135,2023,CN202311191313.5
2023106805696,2023,CN202310680569.6
202311108400X,2023,CN202311108400.X
2023115173106,2023,CN202311517310.6
2023100002241,2023,CN202310000224.1
2023106176726,2023,CN202310617672.6
2023100116577,2023,CN202310011657.7
2023105107201,2023,CN202310510720.1
2022114133639,2023,CN202211413363.9
2023101452700,2023,CN202310145270.0
2023109920802,2023,CN202310992080.2
2023110186650,2023,CN202311018665.0
2022117275133,2023,CN202211727513.3
2022103790088,2023,CN202210379008.8
2023104476849,2023,CN202310447684.9
202310550494X,2023,CN202310550494.X
2023106395297,2023,CN202310639529.7
2021800506952,2023,CN202180050695.2
2021800894125,2023,CN202180089412.5
2023103307294,2023,CN202310330729.4
202310588654X,2023,CN202310588654.X
2023111737970,2023,CN202311173797.0
2022117159490,2023,CN202211715949.0
202310624293X,2023,CN202310624293.X
2023108104690,2023,CN202310810469.0
2023112019101,2023,CN202311201910.1
2022109486274,2023,CN202210948627.4
2023112456029,2023,CN202311245602.9
2022113516592,2023,CN202211351659.2
2021112261515,2023,CN202111226151.5
2023112500337,2023,CN202311250033.7
202310238835X,2023,CN202310238835.X
2023108804096,2023,CN202310880409.6
2023104349542,2023,CN202310434954.2
202311098474X,2023,CN202311098474.X
2023110721373,2023,CN202311072137.3
2023104640237,2023,CN202310464023.7
2022116256756,2023,CN202211625675.6
2022112524252,2023,CN202211252425.2
2022116335955,2023,CN202211633595.5
2021109644451,2023,CN202110964445.1
2022109903817,2023,CN202210990381.7
2021108156111,2023,CN202110815611.1
2022103067050,2023,CN202210306705.0
2023111065719,2023,CN202311106571.9
2023108529262,2023,CN202310852926.2
2023100029028,2023,CN202310002902.8
2023103821199,2023,CN202310382119.9
2023106577242,2023,CN202310657724.2
2022117406267,2023,CN202211740626.7
2023105843296,2023,CN202310584329.6
2021109417335,2023,CN202110941733.5
2023101016133,2023,CN202310101613.3
2021800405364,2023,CN202180040536.4
2023103669613,2023,CN202310366961.3
2023109291586,2023,CN202310929158.6
2023106102864,2023,CN202310610286.4
2023111128703,2023,CN202311112870.3
2023110869173,2023,CN202311086917.3
2023110170188,2023,CN202311017018.8
2023100716256,2023,CN202310071625.6
2023108972123,2023,CN202310897212.3
2023107481092,2023,CN202310748109.2
2023101500278,2023,CN202310150027.8
2023104721145,2023,CN202310472114.5
2022113482878,2023,CN202211348287.8
2023106237734,2023,CN202310623773.4
2022112783172,2023,CN202211278317.2
2023109682946,2023,CN202310968294.6
2021110728369,2023,CN202111072836.9
2023113246028,2023,CN202311324602.8
2023102642331,2023,CN202310264233.1
2022112146418,2023,CN202211214641.8
2023102844901,2023,CN202310284490.1
2022800293236,2023,CN202280029323.6
2023106036773,2023,CN202310603677.3
2023108542163,2023,CN202310854216.3
2023103897889,2023,CN202310389788.9
2021800014676,2023,CN202180001467.6
2022115613012,2023,CN202211561301.2
2022115831163,2023,CN202211583116.3
2022110279576,2023,CN202211027957.6
2023104533589,2023,CN202310453358.9
2022112859203,2023,CN202211285920.3
2022116554628,2023,CN202211655462.8
2022106639738,2023,CN202210663973.8
202211632056X,2023,CN202211632056.X
2022110937000,2023,CN202211093700.0
2022116682912,2023,CN202211668291.2
2023108509377,2023,CN202310850937.7
2022116687850,2023,CN202211668785.0
2022111017049,2023,CN202211101704.9
2023104649227,2023,CN202310464922.7
202210892269X,2023,CN202210892269.X
2023104280602,2023,CN202310428060.2
2022112869099,2023,CN202211286909.9
2023105407348,2023,CN202310540734.8
2023100696816,2023,CN202310069681.6
202211389282X,2023,CN202211389282.X
2021800415934,2023,CN202180041593.4
2022106132259,2023,CN202210613225.9
2023110994169,2023,CN202311099416.9
2023102947715,2023,CN202310294771.5
2023102679143,2023,CN202310267914.3
2023110052302,2023,CN202311005230.2
2020801036837,2023,CN202080103683.7
2022114506564,2023,CN202211450656.4
2022114654250,2023,CN202211465425.0
2023100811570,2023,CN202310081157.0
202211549448X,2023,CN202211549448.X
2022117271274,2023,CN202211727127.4
2023106530994,2023,CN202310653099.4
2022113880911,2023,CN202211388091.1
2023103997270,2023,CN202310399727.0
2021800630038,2023,CN202180063003.8
2023106197192,2023,CN202310619719.2
2023108832819,2023,CN202310883281.9
2022110794134,2023,CN202211079413.4
202310016272X,2023,CN202310016272.X
2022113124825,2023,CN202211312482.5
2023107859674,2023,CN202310785967.4
2022114283227,2023,CN202211428322.7
2021800594722,2023,CN202180059472.2
2023107723551,2023,CN202310772355.1
2021800832519,2023,CN202180083251.9
2023102127129,2023,CN202310212712.9
2023104159590,2023,CN202310415959.0
2021800819213,2023,CN202180081921.3
2022110849584,2023,CN202211084958.4
2022111589137,2023,CN202211158913.7
2022103504599,2023,CN202210350459.9
2020103341003,2023,CN202010334100.3
2023111095004,2023,CN202311109500.4
202310978448X,2023,CN202310978448.X
2023102798585,2023,CN202310279858.5
2022112916634,2023,CN202211291663.4
2023102571459,2023,CN202310257145.9
2023102330611,2023,CN202310233061.1
2023100563903,2023,CN202310056390.3
2021116203237,2023,CN202111620323.7
202311079235X,2023,CN202311079235.X
2023109892075,2023,CN202310989207.5
2021113080127,2023,CN202111308012.7
2022113374939,2023,CN202211337493.9
2022116989367,2023,CN202211698936.7
2021112194690,2023,CN202111219469.0
2023103270016,2023,CN202310327001.6
2023108207220,2023,CN202310820722.0
2023101383448,2023,CN202310138344.8
2022109903107,2023,CN202210990310.7
202310955324X,2023,CN202310955324.X
2022113166156,2023,CN202211316615.6
2023109504027,2023,CN202310950402.7
2022115584715,2023,CN202211558471.5
2023107257805,2023,CN202310725780.5
2023104620144,2023,CN202310462014.4
2023103052628,2023,CN202310305262.8
2022115649141,2023,CN202211564914.1
2023103192322,2023,CN202310319232.2
2023101961503,2023,CN202310196150.3
2022800283855,2023,CN202280028385.5
202311146536X,2023,CN202311146536.X
202310902025X,2023,CN202310902025.X
202310344278X,2023,CN202310344278.X
202310289157X,2023,CN202310289157.X
2023107876612,2023,CN202310787661.2
2023115022479,2023,CN202311502247.9
2022115264990,2023,CN202211526499.0
202310101579X,2023,CN202310101579.X
2023104738004,2023,CN202310473800.4
2021800628150,2023,CN202180062815.0
2022113357810,2023,CN202211335781.0
2022115512399,2023,CN202211551239.9
2023110798040,2023,CN202311079804.0
2023112371073,2023,CN202311237107.3
2022113774753,2023,CN202211377475.3
2023101272178,2023,CN202310127217.8
2023105160364,2023,CN202310516036.4
